languge,age,participant,pronoun,share
ger,23.1,CHI,2,0
ger,23.433333333333334,CHI,2,0.0029585798816568047
ger,23.633333333333333,CHI,2,0
ger,23.766666666666666,CHI,2,0.01048951048951049
ger,24.333333333333332,CHI,2,0
ger,24.533333333333335,CHI,2,0
ger,24.766666666666666,CHI,2,0
ger,25.2,CHI,2,0.005633802816901409
ger,23.4,CHI,2,0
ger,23.666666666666668,CHI,2,0
ger,23.7,CHI,2,0
ger,23.733333333333334,CHI,2,0.0026455026455026454
ger,23.766666666666666,CHI,2,0
ger,23.8,CHI,2,0
ger,23.833333333333332,CHI,2,0
ger,23.866666666666667,CHI,2,0.0042796005706134095
ger,23.9,CHI,2,0.002474022761009401
ger,24,CHI,2,0
ger,24.033333333333335,CHI,2,0
ger,24.066666666666666,CHI,2,0.002526847757422615
ger,24.1,CHI,2,0.0035481963335304554
ger,24.133333333333333,CHI,2,0
ger,24.166666666666668,CHI,2,0.004380475594493116
ger,24.2,CHI,2,0.004904632152588556
ger,24.233333333333334,CHI,2,0.00253324889170361
ger,24.266666666666666,CHI,2,0.0048951048951048955
ger,24.3,CHI,2,0.00605245460659045
ger,24.333333333333332,CHI,2,0
ger,24.366666666666667,CHI,2,0
ger,24.4,CHI,2,0.0016844469399213925
ger,24.433333333333334,CHI,2,6.770480704129993e-4
ger,24.466666666666665,CHI,2,0.003386004514672686
ger,24.5,CHI,2,0.002939735423811857
ger,24.533333333333335,CHI,2,0.005022321428571429
ger,24.566666666666666,CHI,2,0
ger,24.6,CHI,2,0
ger,24.633333333333333,CHI,2,0.004451038575667656
ger,24.666666666666668,CHI,2,0.003048780487804878
ger,24.7,CHI,2,5.379236148466917e-4
ger,24.733333333333334,CHI,2,0.003003003003003003
ger,24.766666666666666,CHI,2,0.0028149190710767065
ger,24.8,CHI,2,0
ger,24.833333333333332,CHI,2,0
ger,24.866666666666667,CHI,2,0.002751031636863824
ger,24.9,CHI,2,0.008069939475453935
ger,24.933333333333334,CHI,2,0.0025510204081632655
ger,24.966666666666665,CHI,2,0.0022301516503122213
ger,25,CHI,2,0
ger,25,CHI,2,0
ger,25.033333333333335,CHI,2,0
ger,25.066666666666666,CHI,2,0
ger,25.1,CHI,2,6.544502617801048e-4
ger,25.133333333333333,CHI,2,6.811989100817438e-4
ger,25.166666666666668,CHI,2,5.820721769499418e-4
ger,25.2,CHI,2,0.00337609723160027
ger,25.233333333333334,CHI,2,0
ger,25.266666666666666,CHI,2,0
ger,25.3,CHI,2,0.0028200789622109417
ger,25.333333333333332,CHI,2,0.0029455081001472753
ger,25.366666666666667,CHI,2,0.003527336860670194
ger,25.4,CHI,2,0.0014170996693434106
ger,25.433333333333334,CHI,2,0.009167303284950344
ger,25.466666666666665,CHI,2,0
ger,25.5,CHI,2,0
ger,25.533333333333335,CHI,2,7.293946024799417e-4
ger,25.566666666666666,CHI,2,0.0020491803278688526
ger,25.6,CHI,2,0.0013623978201634877
ger,25.633333333333333,CHI,2,0.0011098779134295228
ger,25.666666666666668,CHI,2,0.0050062578222778474
ger,25.7,CHI,2,0
ger,25.733333333333334,CHI,2,0
ger,25.766666666666666,CHI,2,0.0011229646266142617
ger,25.8,CHI,2,5.512679162072767e-4
ger,25.833333333333332,CHI,2,0.0017035775127768314
ger,25.866666666666667,CHI,2,4.8520135856380397e-4
ger,25.9,CHI,2,0.0022484541877459247
ger,25.933333333333334,CHI,2,0
ger,25.966666666666665,CHI,2,0
ger,26,CHI,2,0.00351288056206089
ger,26.033333333333335,CHI,2,0.002458512599877074
ger,26.066666666666666,CHI,2,6.89655172413793e-4
ger,26.1,CHI,2,0.0014251781472684087
ger,26.133333333333333,CHI,2,0.0011160714285714285
ger,26.166666666666668,CHI,2,0
ger,26.2,CHI,2,0
ger,26.233333333333334,CHI,2,0.004479283314669653
ger,26.266666666666666,CHI,2,0.003015075376884422
ger,26.3,CHI,2,0.0017889087656529517
ger,26.333333333333332,CHI,2,0.001146131805157593
ger,26.366666666666667,CHI,2,0.002043944813490036
ger,26.4,CHI,2,0.006896551724137931
ger,26.433333333333334,CHI,2,0
ger,26.466666666666665,CHI,2,0.0014005602240896359
ger,26.5,ADU,2,0.018774935461159353
ger,26.5,CHI,2,0.0016268980477223427
ger,26.533333333333335,ADU,2,0.01907668828691339
ger,26.533333333333335,CHI,2,0.0031282586027111575
ger,26.566666666666666,CHI,2,0.001658374792703151
ger,26.6,ADU,2,0.019058732010890703
ger,26.6,CHI,2,0.0034129692832764505
ger,26.633333333333333,CHI,2,0
ger,26.666666666666668,CHI,2,0
ger,26.7,CHI,2,0.0024183796856106408
ger,26.733333333333334,CHI,2,9.578544061302681e-4
ger,26.766666666666666,CHI,2,0.002376425855513308
ger,26.8,CHI,2,7.017543859649122e-4
ger,26.833333333333332,CHI,2,0.003194888178913738
ger,26.866666666666667,CHI,2,0
ger,26.9,CHI,2,0
ger,26.933333333333334,CHI,2,8.932559178204555e-4
ger,26.966666666666665,CHI,2,0.003374578177727784
ger,27,CHI,2,0.00196174595389897
ger,27,CHI,2,0.0018433179723502304
ger,27.033333333333335,CHI,2,0.00102880658436214
ger,27.066666666666666,CHI,2,0
ger,27.1,CHI,2,0.00819672131147541
ger,27.133333333333333,CHI,2,0.0027839643652561247
ger,27.166666666666668,CHI,2,0.0028557829604950024
ger,27.2,CHI,2,0.0037614185921547557
ger,27.233333333333334,CHI,2,0.0020920502092050207
ger,27.266666666666666,CHI,2,8.227067050596463e-4
ger,27.3,CHI,2,0.019801980198019802
ger,27.333333333333332,CHI,2,0
ger,27.366666666666667,CHI,2,0.008428657435279952
ger,27.4,CHI,2,0.003312825366777094
ger,27.433333333333334,CHI,2,0.0037174721189591076
ger,27.466666666666665,CHI,2,0.004297378599054577
ger,27.5,CHI,2,0.004936530324400564
ger,27.533333333333335,CHI,2,0
ger,27.566666666666666,CHI,2,0.013513513513513514
ger,27.6,CHI,2,0.002727768685215494
ger,27.633333333333333,CHI,2,0.005047318611987382
ger,27.666666666666668,CHI,2,0.004291845493562232
ger,27.7,CHI,2,0.003003003003003003
ger,27.733333333333334,CHI,2,0.004875406283856988
ger,27.766666666666666,CHI,2,0
ger,27.8,CHI,2,0
ger,27.833333333333332,CHI,2,0.005039193729003359
ger,27.866666666666667,CHI,2,0.0035105315947843527
ger,27.9,CHI,2,0.0043877143996808934
ger,27.933333333333334,CHI,2,0.0030135610246107484
ger,27.966666666666665,CHI,2,0.0031867431485022306
ger,28,CHI,2,0.02727272727272727
ger,28.033333333333335,CHI,2,0
ger,28.066666666666666,CHI,2,0.004300047778308648
ger,28.1,CHI,2,0.0025933609958506223
ger,28.133333333333333,CHI,2,0.002972651605231867
ger,28.166666666666668,CHI,2,0.00400355871886121
ger,28.2,CHI,2,0.0035225048923679062
ger,28.233333333333334,CHI,2,0.007874015748031496
ger,28.266666666666666,CHI,2,0.01694915254237288
ger,28.3,CHI,2,0.011326860841423949
ger,28.333333333333332,CHI,2,0.0025037556334501754
ger,28.366666666666667,CHI,2,5.002501250625312e-4
ger,28.4,CHI,2,0.0029914529914529917
ger,28.433333333333334,CHI,2,0.003133393017009848
ger,28.466666666666665,CHI,2,0.012048192771084338
ger,28.5,CHI,2,0.014285714285714285
ger,28.533333333333335,CHI,2,0.0031835868411743897
ger,28.566666666666666,CHI,2,0.0033050047214353163
ger,28.6,CHI,2,0.0062622309197651665
ger,28.633333333333333,CHI,2,0.002127659574468085
ger,28.666666666666668,CHI,2,0.003205128205128205
ger,28.7,CHI,2,0.011111111111111112
ger,28.733333333333334,CHI,2,0.011235955056179775
ger,28.766666666666666,CHI,2,0.0017998560115190785
ger,28.8,CHI,2,0.005688282138794084
ger,28.833333333333332,CHI,2,0.004281821720513819
ger,28.866666666666667,CHI,2,0.003067484662576687
ger,28.9,CHI,2,0.001349527665317139
ger,28.933333333333334,CHI,2,0.039473684210526314
ger,28.966666666666665,CHI,2,0.008547008547008548
ger,29,CHI,2,0.006490496059341678
ger,29,CHI,2,0.004451038575667656
ger,29.033333333333335,CHI,2,0.00364797081623347
ger,29.066666666666666,CHI,2,8.598452278589854e-4
ger,29.1,CHI,2,0.0018190086402910413
ger,29.133333333333333,CHI,2,0
ger,29.166666666666668,CHI,2,0.01
ger,29.2,CHI,2,0.0029140359397765905
ger,29.233333333333334,CHI,2,0.004653327128897162
ger,29.266666666666666,CHI,2,0.0021159542953872196
ger,29.3,CHI,2,0
ger,29.333333333333332,CHI,2,0.0038367631670735963
ger,29.366666666666667,CHI,2,0
ger,29.4,CHI,2,0
ger,29.433333333333334,CHI,2,0.00254323499491353
ger,29.466666666666665,CHI,2,0.0031189083820662767
ger,29.5,CHI,2,0.002374356944994064
ger,29.533333333333335,CHI,2,0.0026619343389529724
ger,29.566666666666666,CHI,2,0.00557361820715281
ger,29.6,CHI,2,0.01020408163265306
ger,29.633333333333333,CHI,2,0.011235955056179775
ger,29.666666666666668,CHI,2,0.00423728813559322
ger,29.7,CHI,2,0.003925417075564278
ger,29.733333333333334,CHI,2,0.004139834406623735
ger,29.766666666666666,CHI,2,0.00686106346483705
ger,29.8,CHI,2,0.005170185264971995
ger,29.833333333333332,CHI,2,0.010416666666666666
ger,29.866666666666667,CHI,2,0.01098901098901099
ger,29.9,CHI,2,0.009205426356589148
ger,29.933333333333334,CHI,2,0.0064794816414686825
ger,29.966666666666665,CHI,2,0.004222972972972973
ger,30,CHI,2,0.002967359050445104
ger,30,CHI,2,0.030303030303030304
ger,30.033333333333335,CHI,2,0.009174311926605505
ger,30.066666666666666,CHI,2,0
ger,30.1,CHI,2,0.0379746835443038
ger,30.133333333333333,CHI,2,0.013888888888888888
ger,30.166666666666668,CHI,2,0.019230769230769232
ger,30.2,CHI,2,0
ger,30.233333333333334,CHI,2,0
ger,30.266666666666666,CHI,2,0.004627681952040387
ger,30.3,CHI,2,0.02564102564102564
ger,30.333333333333332,CHI,2,0
ger,30.366666666666667,CHI,2,0
ger,30.4,CHI,2,0.0034482758620689655
ger,30.433333333333334,CHI,2,0.0015473887814313346
ger,30.466666666666665,CHI,2,0.006540977298961139
ger,30.5,CHI,2,0.03669724770642202
ger,30.533333333333335,CHI,2,0
ger,30.566666666666666,CHI,2,0.004162330905306972
ger,30.6,CHI,2,0.0027397260273972603
ger,30.633333333333333,CHI,2,0.006191950464396285
ger,30.666666666666668,CHI,2,0.006175081729022884
ger,30.7,CHI,2,0.003100241129865656
ger,30.733333333333334,CHI,2,0.039473684210526314
ger,30.766666666666666,CHI,2,0.021739130434782608
ger,30.8,CHI,2,0.004394861392832995
ger,30.833333333333332,CHI,2,0.003964757709251102
ger,30.866666666666667,CHI,2,0.005835764902042517
ger,30.9,CHI,2,0.003852080123266564
ger,30.933333333333334,CHI,2,0.005577689243027889
ger,30.966666666666665,CHI,2,0.016129032258064516
ger,31,CHI,2,0.07407407407407407
ger,31.033333333333335,CHI,2,0.006376195536663124
ger,31.066666666666666,CHI,2,0.011748445058742226
ger,31.1,CHI,2,0.004103535353535354
ger,31.133333333333333,CHI,2,0.004809794490599038
ger,31.166666666666668,CHI,2,0.006516072980017376
ger,31.2,CHI,2,0
ger,31.233333333333334,CHI,2,0
ger,31.266666666666666,CHI,2,0.012204424103737605
ger,31.3,CHI,2,0.005159474671669793
ger,31.333333333333332,CHI,2,0.012208258527827648
ger,31.366666666666667,CHI,2,0.02702702702702703
ger,31.4,CHI,2,0.009389671361502348
ger,31.433333333333334,CHI,2,0.0625
ger,31.466666666666665,CHI,2,0.028368794326241134
ger,31.5,CHI,2,0.003943661971830986
ger,31.533333333333335,CHI,2,0.007670850767085077
ger,31.566666666666666,CHI,2,0.005065856129685917
ger,31.6,CHI,2,0.004327301337529505
ger,31.633333333333333,CHI,2,0.005821764442454098
ger,31.666666666666668,CHI,2,0
ger,31.7,CHI,2,0.04878048780487805
ger,31.733333333333334,CHI,2,0.00847457627118644
ger,31.766666666666666,CHI,2,0.008021390374331552
ger,31.8,CHI,2,0.011210762331838564
ger,31.833333333333332,CHI,2,0.004899559039686428
ger,31.866666666666667,CHI,2,0.007731958762886598
ger,31.9,CHI,2,0
ger,31.933333333333334,CHI,2,0.024193548387096774
ger,31.966666666666665,CHI,2,0.009930915371329879
ger,32,CHI,2,0.010757717492984098
ger,32,CHI,2,0.012658227848101266
ger,32.03333333333333,CHI,2,0.014271653543307087
ger,32.06666666666667,CHI,2,0.024613899613899613
ger,32.1,CHI,2,0.05102040816326531
ger,32.13333333333333,CHI,2,0.05084745762711865
ger,32.166666666666664,CHI,2,0.010328638497652582
ger,32.2,CHI,2,0.01737089201877934
ger,32.233333333333334,CHI,2,0.018304431599229287
ger,32.266666666666666,CHI,2,0.022813688212927757
ger,32.3,CHI,2,0.012542209358417752
ger,32.333333333333336,CHI,2,0.038461538461538464
ger,32.36666666666667,CHI,2,0.024691358024691357
ger,32.4,CHI,2,0.009627727856225931
ger,32.43333333333333,CHI,2,0.012522361359570662
ger,32.46666666666667,CHI,2,0.010643015521064302
ger,32.5,CHI,2,0.007495590828924162
ger,32.53333333333333,CHI,2,0.007642563198118754
ger,32.56666666666667,CHI,2,0
ger,32.6,CHI,2,0.046296296296296294
ger,32.63333333333333,CHI,2,0.009825327510917031
ger,32.666666666666664,CHI,2,0.0099241097489784
ger,32.7,CHI,2,0.0056947608200455585
ger,32.733333333333334,CHI,2,0.01893939393939394
ger,32.766666666666666,CHI,2,0.04040404040404041
ger,32.8,CHI,2,0.012074643249176729
ger,32.833333333333336,CHI,2,0.029411764705882353
ger,32.86666666666667,CHI,2,0.01060070671378092
ger,32.9,CHI,2,0.006691760769552488
ger,32.93333333333333,CHI,2,0.00857843137254902
ger,32.96666666666667,CHI,2,0.007319304666056724
ger,33,CHI,2,0.01048767697954903
ger,33.03333333333333,CHI,2,0.05454545454545454
ger,33.06666666666667,CHI,2,0.03076923076923077
ger,33.1,CHI,2,0.006775067750677507
ger,33.13333333333333,CHI,2,0.007458405048766495
ger,33.166666666666664,CHI,2,0.014471057884231536
ger,33.2,CHI,2,0.015141087405368204
ger,33.233333333333334,CHI,2,0.01052170100832968
ger,33.266666666666666,CHI,2,0
ger,33.3,CHI,2,0.03225806451612903
ger,33.333333333333336,CHI,2,0.022740873728306403
ger,33.36666666666667,CHI,2,0.01184346035015448
ger,33.4,CHI,2,0.020087884494664157
ger,33.43333333333333,CHI,2,0.009058882737795673
ger,33.46666666666667,CHI,2,0.034482758620689655
ger,33.5,CHI,2,0.009900990099009901
ger,33.53333333333333,CHI,2,0.013411078717201166
ger,33.56666666666667,CHI,2,0.007847533632286996
ger,33.6,CHI,2,0.008321273516642547
ger,33.63333333333333,CHI,2,0.0070999453850355
ger,33.666666666666664,CHI,2,0.045454545454545456
ger,33.7,CHI,2,0.006944444444444444
ger,33.733333333333334,CHI,2,0.01935483870967742
ger,33.766666666666666,CHI,2,0
ger,33.8,CHI,2,0.010752688172043012
ger,33.833333333333336,CHI,2,0.01189767995240928
ger,33.86666666666667,CHI,2,0.014450867052023121
ger,33.9,ADU,2,0.012987012987012988
ger,33.9,CHI,2,0.014687882496940023
ger,33.93333333333333,CHI,2,0.006054490413723511
ger,33.96666666666667,CHI,2,0.023809523809523808
ger,34,CHI,2,0.022556390977443608
ger,34,CHI,2,0.01657142857142857
ger,34.03333333333333,CHI,2,0.01209889531825355
ger,34.06666666666667,CHI,2,0.013340448239060833
ger,34.1,CHI,2,0.006996064713598601
ger,34.13333333333333,CHI,2,0.011280690112806902
ger,34.166666666666664,CHI,2,0.022222222222222223
ger,34.2,CHI,2,0
ger,34.233333333333334,CHI,2,0.014613778705636743
ger,34.266666666666666,CHI,2,0.007242628039317123
ger,34.3,CHI,2,0.002945990180032733
ger,34.333333333333336,CHI,2,0.006957621758380772
ger,34.36666666666667,CHI,2,0.0027958993476234857
ger,34.4,CHI,2,0
ger,34.43333333333333,CHI,2,0.023809523809523808
ger,34.46666666666667,CHI,2,0.0011862396204033216
ger,34.5,CHI,2,0.0013280212483399733
ger,34.53333333333333,CHI,2,0.002413515687851971
ger,34.56666666666667,CHI,2,0.003026863412788498
ger,34.6,CHI,2,0.0019351717464925011
ger,34.63333333333333,CHI,2,0.012345679012345678
ger,34.666666666666664,CHI,2,0.013333333333333334
ger,34.7,CHI,2,0.0015384615384615385
ger,34.733333333333334,CHI,2,0.0015822784810126582
ger,34.766666666666666,CHI,2,3.980891719745223e-4
ger,34.8,CHI,2,0.00259163272861903
ger,34.833333333333336,CHI,2,0.0015904572564612327
ger,34.86666666666667,CHI,2,0.014184397163120567
ger,34.9,CHI,2,0.008333333333333333
ger,34.93333333333333,CHI,2,0.004163512490537472
ger,34.96666666666667,CHI,2,0.0013490725126475548
ger,35,CHI,2,0.0021156558533145277
ger,35,CHI,2,0.001279863481228669
ger,35.03333333333333,CHI,2,0.0012776831345826234
ger,35.06666666666667,CHI,2,0.01282051282051282
ger,35.1,CHI,2,0
ger,35.13333333333333,CHI,2,0.0015349194167306216
ger,35.166666666666664,CHI,2,0
ger,35.2,CHI,2,0.006076388888888889
ger,35.233333333333334,CHI,2,0.007551240560949299
ger,35.266666666666666,CHI,2,0.009620009620009619
ger,35.3,CHI,2,0
ger,35.333333333333336,CHI,2,0
ger,35.36666666666667,CHI,2,0.0024108003857280617
ger,35.4,CHI,2,0.0042884990253411305
ger,35.43333333333333,CHI,2,0.008067614291202459
ger,35.46666666666667,CHI,2,0.0027731558513588465
ger,35.5,CHI,2,0.013392857142857142
ger,35.53333333333333,CHI,2,0
ger,35.56666666666667,CHI,2,0
ger,35.6,CHI,2,0.001941747572815534
ger,35.63333333333333,ADU,2,0
ger,35.63333333333333,CHI,2,0.008136696501220505
ger,35.666666666666664,CHI,2,0.004573170731707317
ger,35.7,CHI,2,0.0086687306501548
ger,35.733333333333334,CHI,2,0.008370044052863436
ger,35.766666666666666,CHI,2,0.006459948320413436
ger,35.8,CHI,2,0.011904761904761904
ger,35.833333333333336,CHI,2,0.003763440860215054
ger,35.86666666666667,CHI,2,0.005323868677905945
ger,35.9,CHI,2,0.005263157894736842
ger,35.93333333333333,CHI,2,0.004966139954853273
ger,36,CHI,2,0.01522615315718764
ger,36.8,CHI,2,0.007271171941830625
ger,36.833333333333336,CHI,2,0.017255892255892257
ger,36.86666666666667,CHI,2,0.002058672156459084
ger,36.9,CHI,2,0.008465608465608466
ger,36.93333333333333,CHI,2,0.005840634125990822
ger,37.7,CHI,2,0.0064808813998703824
ger,37.733333333333334,CHI,2,0.00746775288526816
ger,37.766666666666666,CHI,2,0.009107468123861567
ger,37.8,CHI,2,0.007178750897343862
ger,37.833333333333336,CHI,2,0.011529126213592233
ger,38.4,CHI,2,0.012365591397849462
ger,38.43333333333333,CHI,2,0.015906680805938496
ger,38.46666666666667,CHI,2,0.0054858934169279
ger,38.5,CHI,2,0.006808896958692692
ger,38.53333333333333,CHI,2,0.0188124632569077
ger,39.3,CHI,2,0.0013519603424966202
ger,39.333333333333336,CHI,2,0.001890359168241966
ger,39.36666666666667,CHI,2,0.0073428178063331805
ger,39.4,CHI,2,0.0041841004184100415
ger,39.43333333333333,CHI,2,0.010746268656716417
ger,20.233333333333334,CHI,2,0.006024096385542169
ger,20.733333333333334,CHI,2,0.012302284710017576
ger,20.866666666666667,CHI,2,0.015479876160990714
ger,22.1,CHI,2,0.01759530791788856
ger,22.166666666666668,CHI,2,0.02129032258064516
ger,23.666666666666668,CHI,2,0.014005602240896357
ger,24.166666666666668,CHI,2,0.007468879668049792
ger,24.333333333333332,CHI,2,0.011684518013631939
ger,25.033333333333335,CHI,2,0.02530541012216405
ger,25.066666666666666,CHI,2,0.009337068160597572
ger,26.666666666666668,CHI,2,0.019157088122605363
ger,26.7,CHI,2,0.026877470355731226
ger,27.033333333333335,CHI,2,0.029850746268656716
ger,27.066666666666666,CHI,2,0.027570789865871834
ger,28.466666666666665,CHI,2,0.01446480231436837
ger,28.533333333333335,CHI,2,0.035897435897435895
ger,29.4,CHI,2,0.029333333333333333
ger,29.466666666666665,CHI,2,0.038980509745127435
ger,30.066666666666666,CHI,2,0.027027027027027025
ger,30.1,CHI,2,0.021488871834228703
ger,30.1,ADU,2,0.03080154007700385
ger,31.766666666666666,CHI,2,0.06327800829875518
ger,33.36666666666667,CHI,2,0.04946150777822098
ger,34.9,CHI,2,0.050170068027210885
ger,38.266666666666666,CHI,2,0.0497790183763666
ger,21.366666666666667,CHI,2,0.021253985122210415
ger,22.666666666666668,CHI,2,0.008920985556499575
ger,22.666666666666668,ADU,2,0.017964071856287428
ger,22.7,CHI,2,0.007698229407236335
ger,22.7,ADU,2,0.058823529411764705
ger,22.7,ADU,2,0.024752475247524754
ger,22.733333333333334,ADU,2,0.046831955922865015
ger,22.733333333333334,ADU,2,0
ger,22.733333333333334,CHI,2,0.010355029585798817
ger,22.9,CHI,2,0.022727272727272728
ger,22.933333333333334,CHI,2,0.007281553398058252
ger,23.433333333333334,CHI,2,0.0186536901865369
ger,23.466666666666665,CHI,2,0.014583333333333334
ger,23.766666666666666,CHI,2,0.010542168674698794
ger,24.033333333333335,CHI,2,0.020229885057471267
ger,24.1,CHI,2,0.028491620111731845
ger,24.166666666666668,CHI,2,0.009216589861751152
ger,24.766666666666666,CHI,2,0.01836734693877551
ger,24.866666666666667,CHI,2,0.016972477064220184
ger,25.4,CHI,2,0.01164294954721863
ger,25.4,ADU,2,0.009174311926605505
ger,25.533333333333335,CHI,2,0.01480263157894737
ger,25.6,CHI,2,0.01263157894736842
ger,25.633333333333333,CHI,2,0.007037297677691766
ger,25.666666666666668,CHI,2,0.06451612903225806
ger,25.7,CHI,2,0.011959521619135235
ger,26.1,CHI,2,0.010197144799456152
ger,26.133333333333333,CHI,2,0.007874015748031496
ger,26.233333333333334,CHI,2,0.01687763713080169
ger,26.6,CHI,2,0.009523809523809525
ger,26.633333333333333,CHI,2,0.05333333333333334
ger,26.666666666666668,CHI,2,0.024295010845986984
ger,26.7,CHI,2,0.012455516014234875
ger,28.566666666666666,CHI,2,0.016129032258064516
ger,28.633333333333333,CHI,2,0.030407740152038704
ger,28.666666666666668,CHI,2,0.02829268292682927
ger,28.7,CHI,2,0.02623688155922039
ger,29.433333333333334,CHI,2,0.009900990099009901
ger,29.533333333333335,CHI,2,0.016853932584269662
ger,29.633333333333333,CHI,2,0.014629948364888125
ger,29.733333333333334,CHI,2,0
ger,30.333333333333332,CHI,2,0.017348203221809168
ger,30.533333333333335,CHI,2,0.01590909090909091
ger,30.766666666666666,CHI,2,0.016722408026755852
ger,30.766666666666666,ADU,2,0
ger,30.8,CHI,2,0.01818181818181818
ger,30.8,ADU,2,0.03413654618473895
ger,30.866666666666667,CHI,2,0.0109204368174727
ger,30.933333333333334,CHI,2,0.017045454545454544
ger,31.133333333333333,CHI,2,0.030181086519114688
ger,31.633333333333333,CHI,2,0.02700877785280216
ger,31.766666666666666,CHI,2,0.034782608695652174
ger,32.266666666666666,CHI,2,0.013513513513513513
ger,32.3,CHI,2,0.014084507042253521
ger,32.5,CHI,2,0.018944519621109608
ger,32.53333333333333,CHI,2,0
ger,33.333333333333336,CHI,2,0.018808777429467086
ger,33.86666666666667,CHI,2,0.019006335445148383
ger,33.93333333333333,CHI,2,0.017319277108433735
ger,34.13333333333333,CHI,2,0.011510791366906475
ger,34.266666666666666,CHI,2,0.02556390977443609
ger,34.36666666666667,CHI,2,0.01868352974992814
ger,35.43333333333333,CHI,2,0.02422145328719723
ger,35.6,CHI,2,0.05747126436781609
ger,36.8,CHI,2,0.02372034956304619
ger,36.93333333333333,CHI,2,0.032467532467532464
ger,36.96666666666667,CHI,2,0.03333333333333333
ger,37,CHI,2,0.045338767193071824
ger,37.03333333333333,CHI,2,0.007228915662650603
ger,37.36666666666667,CHI,2,0.014222658165767534
ger,38.5,CHI,2,0.024439918533604887
ger,38.53333333333333,CHI,2,0.011235955056179775
ger,39.833333333333336,CHI,2,0.03322528363047002
ger,20.366666666666667,CHI,2,0.03857142857142857
ger,21.2,ADU,2,0.02910360884749709
ger,21.2,CHI,2,0.013793103448275862
ger,21.2,ADU,2,0
ger,21.666666666666668,CHI,2,0.008053691275167786
ger,21.666666666666668,ADU,2,0.021235521235521235
ger,22.1,CHI,2,0.01098901098901099
ger,22.1,ADU,2,0.058823529411764705
ger,22.566666666666666,CHI,2,0
ger,22.566666666666666,ADU,2,0.018292682926829267
ger,23.266666666666666,CHI,2,0.025896414342629483
ger,23.733333333333334,CHI,2,0.033391915641476276
ger,24.166666666666668,CHI,2,0.02247191011235955
ger,24.166666666666668,ADU,2,0.05737704918032787
ger,25.3,ADU,2,0.025654730090860504
ger,25.3,CHI,2,0.018418201516793065
ger,25.766666666666666,CHI,2,0.022030651340996167
ger,26.5,CHI,2,0.02556818181818182
ger,26.966666666666665,ADU,2,0.023923444976076555
ger,26.966666666666665,CHI,2,0.02033271719038817
ger,27.366666666666667,CHI,2,0.032
ger,27.833333333333332,CHI,2,0.026137463697967087
ger,28.333333333333332,CHI,2,0.021453287197231833
ger,29.233333333333334,CHI,2,0.023829087921117504
ger,29.7,ADU,2,0.026041666666666668
ger,29.7,CHI,2,0.02073365231259968
ger,30.166666666666668,CHI,2,0.03516295025728988
ger,30.633333333333333,CHI,2,0.02551984877126654
ger,31.066666666666666,ADU,2,0
ger,31.066666666666666,CHI,2,0.01738334858188472
ger,31.533333333333335,CHI,2,0.017077798861480076
ger,31.533333333333335,ADU,2,0
ger,32.3,ADU,2,0.07692307692307693
ger,32.3,CHI,2,0.03399433427762039
ger,32.666666666666664,CHI,2,0.03490909090909091
ger,33.6,ADU,2,0
ger,33.6,CHI,2,0.04227782571182054
ger,34.03333333333333,CHI,2,0.0231023102310231
ger,34.03333333333333,ADU,2,0
ger,34.5,ADU,2,0
ger,34.5,CHI,2,0.03616636528028933
ger,35,CHI,2,0.04560260586319218
ger,35.43333333333333,ADU,2,0
ger,35.43333333333333,CHI,2,0.015235457063711912
ger,35.8,CHI,2,0.01794616151545364
ger,35.8,ADU,2,0.012059369202226345
ger,36.333333333333336,CHI,2,0.02416918429003021
ger,36.8,CHI,2,0.021641118124436427
ger,37.233333333333334,CHI,2,0.031026252983293555
ger,37.7,ADU,2,0.07692307692307693
ger,37.7,CHI,2,0.025
ger,38.2,CHI,2,0.03106060606060606
ger,38.93333333333333,CHI,2,0.01772525849335303
ger,39.6,CHI,2,0.020766773162939296
ger,20.433333333333334,CHI,2,0.01591187270501836
ger,20.933333333333334,CHI,2,0.010037641154328732
ger,21.333333333333332,CHI,2,0.0223463687150838
ger,21.833333333333332,CHI,2,0.027439024390243903
ger,22.266666666666666,CHI,2,0.0139186295503212
ger,22.666666666666668,CHI,2,0.03217821782178218
ger,23.966666666666665,CHI,2,0
ger,24.4,CHI,2,0.0215633423180593
ger,24.866666666666667,CHI,2,0.019653179190751446
ger,25.8,CHI,2,0.04276315789473684
ger,26.666666666666668,CHI,2,0.03715170278637771
ger,27.133333333333333,CHI,2,0.017424975798644726
ger,28.066666666666666,CHI,2,0.016339869281045753
ger,28.533333333333335,CHI,2,0.021534320323014805
ger,29,CHI,2,0.015942028985507246
ger,29.433333333333334,CHI,2,0.015174506828528073
ger,29.9,CHI,2,0.012400354295837024
ger,29.9,ADU,2,0.04464285714285714
ger,30.333333333333332,CHI,2,0.016901408450704227
ger,31.266666666666666,CHI,2,0.011156186612576065
ger,31.733333333333334,CHI,2,0.0064
ger,32.166666666666664,CHI,2,0.014603616133518777
ger,33.1,ADU,2,0.04427083333333333
ger,33.1,CHI,2,0.02824858757062147
ger,33.53333333333333,CHI,2,0.01120162932790224
ger,34,CHI,2,0.02332657200811359
ger,34.46666666666667,CHI,2,0.01883830455259027
ger,34.93333333333333,CHI,2,0.00847457627118644
ger,35.36666666666667,CHI,2,0.015384615384615385
