"","path","filename","languge","childname","participant","pronoun","24","25","26","27","28","29","30","31","32","33","34","35"
"136","C:\My\studies\UIT\FLA\code\English\Belfast\Michelle\021026.cha","021026.cha","eng","Michelle","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0424495476687543,NA
"137","C:\My\studies\UIT\FLA\code\English\Belfast\Michelle\021104.cha","021104.cha","eng","Michelle","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"138","C:\My\studies\UIT\FLA\code\English\Belfast\Michelle\021104.cha","021104.cha","eng","Michelle","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0671641791044776
"139","C:\My\studies\UIT\FLA\code\English\Belfast\Michelle\021104.cha","021104.cha","eng","Michelle","CHI","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0335820895522388
"140","C:\My\studies\UIT\FLA\code\English\Belfast\Michelle\021104.cha","021104.cha","eng","Michelle","CHI","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0858208955223881
"141","C:\My\studies\UIT\FLA\code\English\Belfast\Michelle\021104.cha","021104.cha","eng","Michelle","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"142","C:\My\studies\UIT\FLA\code\English\Belfast\Michelle\021104.cha","021104.cha","eng","Michelle","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00373134328358209
"143","C:\My\studies\UIT\FLA\code\English\Belfast\Michelle\021104.cha","021104.cha","eng","Michelle","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00373134328358209
"144","C:\My\studies\UIT\FLA\code\English\Belfast\Michelle\021104.cha","021104.cha","eng","Michelle","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0783582089552239
"145","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020525.cha","020525.cha","eng","Rachel","CHI","1pl",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"146","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020525.cha","020525.cha","eng","Rachel","CHI","1sg",NA,NA,NA,NA,NA,0.0538922155688623,NA,NA,NA,NA,NA,NA
"147","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020525.cha","020525.cha","eng","Rachel","CHI","2",NA,NA,NA,NA,NA,0.0538922155688623,NA,NA,NA,NA,NA,NA
"148","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020525.cha","020525.cha","eng","Rachel","CHI","3",NA,NA,NA,NA,NA,0.101796407185629,NA,NA,NA,NA,NA,NA
"149","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020525.cha","020525.cha","eng","Rachel","CHI","3pl",NA,NA,NA,NA,NA,0.0179640718562874,NA,NA,NA,NA,NA,NA
"150","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020525.cha","020525.cha","eng","Rachel","CHI","3sgF",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"151","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020525.cha","020525.cha","eng","Rachel","CHI","3sgM",NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA
"152","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020525.cha","020525.cha","eng","Rachel","CHI","3sgN",NA,NA,NA,NA,NA,0.0838323353293413,NA,NA,NA,NA,NA,NA
"153","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020610.cha","020610.cha","eng","Rhiannon","CHI","1pl",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"154","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020610.cha","020610.cha","eng","Rhiannon","CHI","1sg",NA,NA,NA,NA,NA,NA,0.0533333333333333,NA,NA,NA,NA,NA
"155","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020610.cha","020610.cha","eng","Rhiannon","CHI","2",NA,NA,NA,NA,NA,NA,0.08,NA,NA,NA,NA,NA
"156","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020610.cha","020610.cha","eng","Rhiannon","CHI","3",NA,NA,NA,NA,NA,NA,0.16,NA,NA,NA,NA,NA
"157","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020610.cha","020610.cha","eng","Rhiannon","CHI","3pl",NA,NA,NA,NA,NA,NA,0.0533333333333333,NA,NA,NA,NA,NA
"158","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020610.cha","020610.cha","eng","Rhiannon","CHI","3sgF",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"159","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020610.cha","020610.cha","eng","Rhiannon","CHI","3sgM",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"160","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020610.cha","020610.cha","eng","Rhiannon","CHI","3sgN",NA,NA,NA,NA,NA,NA,0.106666666666667,NA,NA,NA,NA,NA
"161","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020727.cha","020727.cha","eng","Rachel","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
"162","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020727.cha","020727.cha","eng","Rachel","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,0.0418760469011725,NA,NA,NA,NA
"163","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020727.cha","020727.cha","eng","Rachel","CHI","2",NA,NA,NA,NA,NA,NA,NA,0.0217755443886097,NA,NA,NA,NA
"164","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020727.cha","020727.cha","eng","Rachel","CHI","3",NA,NA,NA,NA,NA,NA,NA,0.0703517587939698,NA,NA,NA,NA
"165","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020727.cha","020727.cha","eng","Rachel","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,0.00837520938023451,NA,NA,NA,NA
"166","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020727.cha","020727.cha","eng","Rachel","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,0.0134003350083752,NA,NA,NA,NA
"167","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020727.cha","020727.cha","eng","Rachel","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,0.0016750418760469,NA,NA,NA,NA
"168","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020727.cha","020727.cha","eng","Rachel","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,0.0469011725293132,NA,NA,NA,NA
"169","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020830.cha","020830.cha","eng","Rachel","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00259965337954939,NA,NA
"170","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020830.cha","020830.cha","eng","Rachel","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0433275563258232,NA,NA
"171","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020830.cha","020830.cha","eng","Rachel","CHI","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0138648180242634,NA,NA
"172","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020830.cha","020830.cha","eng","Rachel","CHI","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.11525129982669,NA,NA
"173","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020830.cha","020830.cha","eng","Rachel","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0311958405545927,NA,NA
"174","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020830.cha","020830.cha","eng","Rachel","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00433275563258232,NA,NA
"175","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020830.cha","020830.cha","eng","Rachel","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0103986135181976,NA,NA
"176","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020830.cha","020830.cha","eng","Rachel","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0693240901213172,NA,NA
"177","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020902.cha","020902.cha","eng","Rachel","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0012453300124533,NA,NA
"178","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020902.cha","020902.cha","eng","Rachel","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0535491905354919,NA,NA
"179","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020902.cha","020902.cha","eng","Rachel","CHI","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0161892901618929,NA,NA
"180","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020902.cha","020902.cha","eng","Rachel","CHI","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0946450809464508,NA,NA
"181","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020902.cha","020902.cha","eng","Rachel","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.012453300124533,NA,NA
"182","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020902.cha","020902.cha","eng","Rachel","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0074719800747198,NA,NA
"183","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020902.cha","020902.cha","eng","Rachel","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0460772104607721,NA,NA
"184","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020902.cha","020902.cha","eng","Rachel","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0286425902864259,NA,NA
"185","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020916.cha","020916.cha","eng","Rachel","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"186","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020916.cha","020916.cha","eng","Rachel","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0809399477806789,NA,NA
"187","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020916.cha","020916.cha","eng","Rachel","CHI","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0809399477806789,NA,NA
"188","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020916.cha","020916.cha","eng","Rachel","CHI","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0600522193211488,NA,NA
"189","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020916.cha","020916.cha","eng","Rachel","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"190","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020916.cha","020916.cha","eng","Rachel","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00261096605744125,NA,NA
"191","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020916.cha","020916.cha","eng","Rachel","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"192","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\020916.cha","020916.cha","eng","Rachel","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0574412532637076,NA,NA
"193","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\021100.cha","021100.cha","eng","Rachel","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0
"194","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\021100.cha","021100.cha","eng","Rachel","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0630782169890664
"195","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\021100.cha","021100.cha","eng","Rachel","CHI","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0100925147182506
"196","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\021100.cha","021100.cha","eng","Rachel","CHI","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0630782169890664
"197","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\021100.cha","021100.cha","eng","Rachel","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00168208578637511
"198","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\021100.cha","021100.cha","eng","Rachel","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00252312867956266
"199","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\021100.cha","021100.cha","eng","Rachel","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00168208578637511
"200","C:\My\studies\UIT\FLA\code\English\Belfast\Rachel\021100.cha","021100.cha","eng","Rachel","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0571909167367536
"201","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020017.cha","020017.cha","eng","Jane","CHI","1pl",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"202","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020017.cha","020017.cha","eng","Jane","CHI","1sg",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020017.cha","020017.cha","eng","Jane","CHI","2",0.00564971751412429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020017.cha","020017.cha","eng","Jane","CHI","3",0.0790960451977401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020017.cha","020017.cha","eng","Jane","CHI","3pl",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020017.cha","020017.cha","eng","Jane","CHI","3sgF",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020017.cha","020017.cha","eng","Jane","CHI","3sgM",0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020017.cha","020017.cha","eng","Jane","CHI","3sgN",0.0790960451977401,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020117.cha","020117.cha","eng","Jane","CHI","1pl",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020117.cha","020117.cha","eng","Jane","CHI","1sg",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020117.cha","020117.cha","eng","Jane","CHI","2",NA,0.00873362445414847,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"212","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020117.cha","020117.cha","eng","Jane","CHI","3",NA,0.0698689956331878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020117.cha","020117.cha","eng","Jane","CHI","3pl",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020117.cha","020117.cha","eng","Jane","CHI","3sgF",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020117.cha","020117.cha","eng","Jane","CHI","3sgM",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020117.cha","020117.cha","eng","Jane","CHI","3sgN",NA,0.0698689956331878,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"217","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020317.cha","020317.cha","eng","Jane","CHI","1pl",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"218","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020317.cha","020317.cha","eng","Jane","CHI","1sg",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"219","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020317.cha","020317.cha","eng","Jane","CHI","2",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"220","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020317.cha","020317.cha","eng","Jane","CHI","3",NA,NA,NA,0.128571428571429,NA,NA,NA,NA,NA,NA,NA,NA
"221","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020317.cha","020317.cha","eng","Jane","CHI","3pl",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"222","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020317.cha","020317.cha","eng","Jane","CHI","3sgF",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA
"223","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020317.cha","020317.cha","eng","Jane","CHI","3sgM",NA,NA,NA,0.0571428571428571,NA,NA,NA,NA,NA,NA,NA,NA
"224","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020317.cha","020317.cha","eng","Jane","CHI","3sgN",NA,NA,NA,0.0714285714285714,NA,NA,NA,NA,NA,NA,NA,NA
"225","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020417a.cha","020417a.cha","eng","Jane","CHI","1pl",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"226","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020417a.cha","020417a.cha","eng","Jane","CHI","1sg",NA,NA,NA,NA,0.00431034482758621,NA,NA,NA,NA,NA,NA,NA
"227","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020417a.cha","020417a.cha","eng","Jane","CHI","2",NA,NA,NA,NA,0.00431034482758621,NA,NA,NA,NA,NA,NA,NA
"228","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020417a.cha","020417a.cha","eng","Jane","CHI","3",NA,NA,NA,NA,0.0883620689655172,NA,NA,NA,NA,NA,NA,NA
"229","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020417a.cha","020417a.cha","eng","Jane","CHI","3pl",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"230","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020417a.cha","020417a.cha","eng","Jane","CHI","3sgF",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"231","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020417a.cha","020417a.cha","eng","Jane","CHI","3sgM",NA,NA,NA,NA,0.00431034482758621,NA,NA,NA,NA,NA,NA,NA
"232","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020417a.cha","020417a.cha","eng","Jane","CHI","3sgN",NA,NA,NA,NA,0.084051724137931,NA,NA,NA,NA,NA,NA,NA
"233","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020417b.cha","020417b.cha","eng","Jane","CHI","1pl",NA,NA,NA,NA,0.00417536534446764,NA,NA,NA,NA,NA,NA,NA
"234","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020417b.cha","020417b.cha","eng","Jane","CHI","1sg",NA,NA,NA,NA,0.0187891440501044,NA,NA,NA,NA,NA,NA,NA
"235","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020417b.cha","020417b.cha","eng","Jane","CHI","2",NA,NA,NA,NA,0.00417536534446764,NA,NA,NA,NA,NA,NA,NA
"236","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020417b.cha","020417b.cha","eng","Jane","CHI","3",NA,NA,NA,NA,0.102296450939457,NA,NA,NA,NA,NA,NA,NA
"237","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020417b.cha","020417b.cha","eng","Jane","CHI","3pl",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"238","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020417b.cha","020417b.cha","eng","Jane","CHI","3sgF",NA,NA,NA,NA,0.00208768267223382,NA,NA,NA,NA,NA,NA,NA
"239","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020417b.cha","020417b.cha","eng","Jane","CHI","3sgM",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"240","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020417b.cha","020417b.cha","eng","Jane","CHI","3sgN",NA,NA,NA,NA,0.100208768267223,NA,NA,NA,NA,NA,NA,NA
"241","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020418.cha","020418.cha","eng","Jane","CHI","1pl",NA,NA,NA,NA,0.00221238938053097,NA,NA,NA,NA,NA,NA,NA
"242","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020418.cha","020418.cha","eng","Jane","CHI","1sg",NA,NA,NA,NA,0.0287610619469027,NA,NA,NA,NA,NA,NA,NA
"243","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020418.cha","020418.cha","eng","Jane","CHI","2",NA,NA,NA,NA,0.0221238938053097,NA,NA,NA,NA,NA,NA,NA
"244","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020418.cha","020418.cha","eng","Jane","CHI","3",NA,NA,NA,NA,0.084070796460177,NA,NA,NA,NA,NA,NA,NA
"245","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020418.cha","020418.cha","eng","Jane","CHI","3pl",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"246","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020418.cha","020418.cha","eng","Jane","CHI","3sgF",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"247","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020418.cha","020418.cha","eng","Jane","CHI","3sgM",NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA
"248","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020418.cha","020418.cha","eng","Jane","CHI","3sgN",NA,NA,NA,NA,0.084070796460177,NA,NA,NA,NA,NA,NA,NA
"249","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020618a.cha","020618a.cha","eng","Jane","CHI","1pl",NA,NA,NA,NA,NA,NA,0.0185873605947955,NA,NA,NA,NA,NA
"250","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020618a.cha","020618a.cha","eng","Jane","CHI","1sg",NA,NA,NA,NA,NA,NA,0.0371747211895911,NA,NA,NA,NA,NA
"251","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020618a.cha","020618a.cha","eng","Jane","CHI","2",NA,NA,NA,NA,NA,NA,0.0148698884758364,NA,NA,NA,NA,NA
"252","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020618a.cha","020618a.cha","eng","Jane","CHI","3",NA,NA,NA,NA,NA,NA,0.0929368029739777,NA,NA,NA,NA,NA
"253","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020618a.cha","020618a.cha","eng","Jane","CHI","3pl",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"254","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020618a.cha","020618a.cha","eng","Jane","CHI","3sgF",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"255","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020618a.cha","020618a.cha","eng","Jane","CHI","3sgM",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"256","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020618a.cha","020618a.cha","eng","Jane","CHI","3sgN",NA,NA,NA,NA,NA,NA,0.0929368029739777,NA,NA,NA,NA,NA
"257","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020618b.cha","020618b.cha","eng","Jane","CHI","1pl",NA,NA,NA,NA,NA,NA,0.00474683544303797,NA,NA,NA,NA,NA
"258","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020618b.cha","020618b.cha","eng","Jane","CHI","1sg",NA,NA,NA,NA,NA,NA,0.055379746835443,NA,NA,NA,NA,NA
"259","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020618b.cha","020618b.cha","eng","Jane","CHI","2",NA,NA,NA,NA,NA,NA,0.0427215189873418,NA,NA,NA,NA,NA
"260","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020618b.cha","020618b.cha","eng","Jane","CHI","3",NA,NA,NA,NA,NA,NA,0.126582278481013,NA,NA,NA,NA,NA
"261","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020618b.cha","020618b.cha","eng","Jane","CHI","3pl",NA,NA,NA,NA,NA,NA,0.00632911392405063,NA,NA,NA,NA,NA
"262","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020618b.cha","020618b.cha","eng","Jane","CHI","3sgF",NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA
"263","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020618b.cha","020618b.cha","eng","Jane","CHI","3sgM",NA,NA,NA,NA,NA,NA,0.00791139240506329,NA,NA,NA,NA,NA
"264","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020618b.cha","020618b.cha","eng","Jane","CHI","3sgN",NA,NA,NA,NA,NA,NA,0.112341772151899,NA,NA,NA,NA,NA
"265","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020818.cha","020818.cha","eng","Jane","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,NA,0.0065359477124183,NA,NA,NA
"266","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020818.cha","020818.cha","eng","Jane","CHI","1sg",NA,NA,NA,NA,NA,NA,NA,NA,0.0588235294117647,NA,NA,NA
"267","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020818.cha","020818.cha","eng","Jane","CHI","2",NA,NA,NA,NA,NA,NA,NA,NA,0.0261437908496732,NA,NA,NA
"268","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020818.cha","020818.cha","eng","Jane","CHI","3",NA,NA,NA,NA,NA,NA,NA,NA,0.209150326797386,NA,NA,NA
"269","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020818.cha","020818.cha","eng","Jane","CHI","3pl",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"270","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020818.cha","020818.cha","eng","Jane","CHI","3sgF",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"271","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020818.cha","020818.cha","eng","Jane","CHI","3sgM",NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA
"272","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020818.cha","020818.cha","eng","Jane","CHI","3sgN",NA,NA,NA,NA,NA,NA,NA,NA,0.209150326797386,NA,NA,NA
"273","C:\My\studies\UIT\FLA\code\English\Cruttenden\Jane\020918.cha","020918.cha","eng","Jane","CHI","1pl",NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00505050505050505,NA,NA
